name,reading,aliases,note,from_label,from_calendar_era,from_year,from_is_approximate,to_label,to_calendar_era,to_year,to_is_approximate,regions,religions,sects,periods
アメンホテプ3世,,Amenhotep III,Pantheon職業: Politician / 出生国: Egypt,,BCE,1403,,false,,BCE,1350,,false,,,,
ヒエロニムス・ボス,,Hieronymus Bosch,Pantheon職業: Painter / 出生国: Netherlands / 出生地: 's-Hertogenbosch,,CE,1450,,false,,CE,1516,,false,,,,
マーガレット・サッチャー,,Margaret Thatcher,Pantheon職業: Politician / 出生国: United Kingdom / 出生地: Grantham,,CE,1925,,false,,CE,2013,,false,,,,
ヤーセル・アラファート,,Yasser Arafat,Pantheon職業: Politician / 出生国: Egypt / 出生地: Cairo,,CE,1929,,false,,CE,2004,,false,,,,
カフラー,,Khafra,Pantheon職業: Politician / 出生国: Egypt / 出生地: Cairo,,BCE,2550,,false,,BCE,2479,,false,,,,
バグワン・シュリ・ラジニーシ,,Rajneesh,Pantheon職業: Philosopher / 出生国: India / 出生地: Bhopal State,,CE,1931,,false,,CE,1990,,false,,,,
アイン・ランド,,Ayn Rand,Pantheon職業: Writer / 出生国: Russia / 出生地: Saint Petersburg,,CE,1905,,false,,CE,1982,,false,,,,
テオドシウス1世,,Theodosius I,Pantheon職業: Politician / 出生国: Spain / 出生地: Hispania,,CE,340,,false,,CE,395,,false,,,,
アブー・ライハーン・アル・ビールーニー,,Al-Biruni,Pantheon職業: Mathematician / 出生国: Uzbekistan / 出生地: Beruniy,,CE,973,,false,,CE,1048,,false,,,,
ホノリウス,,Honorius,Pantheon職業: Politician / 出生国: Türkiye / 出生地: Constantinople,,CE,384,,false,,CE,423,,false,,,,
エグバート,,Ecgberht,Pantheon職業: Politician / 出生国: United Kingdom / 出生地: Wessex,,CE,800,,false,,CE,839,,false,,,,
トゥキディデス,,Thucydides,Pantheon職業: Historian / 出生国: Greece / 出生地: Halimus,,BCE,460,,false,,BCE,397,,false,,,,
ボードゥアン4世,,Baldwin IV of Jerusalem,Pantheon職業: Politician / 出生国: Israel / 出生地: Jerusalem,,CE,1161,,false,,CE,1185,,false,,,,
ドミティアヌス,,Domitian,Pantheon職業: Politician / 出生国: Italy / 出生地: Rome,,CE,51,,false,,CE,96,,false,,,,
大アントニオス,,Anthony the Great,Pantheon職業: Religious Figure / 出生国: Egypt / 出生地: Qiman al-Arus,,CE,251,,false,,CE,356,,false,,,,
グスタフ2世アドルフ,,Gustavus Adolphus of Sweden,Pantheon職業: Politician / 出生国: Sweden / 出生地: Tre Kronor (castle),,CE,1594,,false,,CE,1632,,false,,,,
ウルバヌス8世,,Urban VIII,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Florence,,CE,1568,,false,,CE,1644,,false,,,,
マグダラのマリア,,Mary Magdalene,Pantheon職業: Religious Figure / 出生国: Israel / 出生地: Magdala,,BCE,10,,false,,CE,100,,false,,,,
アイスキュロス,,Aeschylus,Pantheon職業: Writer / 出生国: Greece / 出生地: Elefsina,,BCE,525,,false,,BCE,456,,false,,,,
アーネスト・ラザフォード,,Ernest Rutherford,Pantheon職業: Physicist / 出生国: New Zealand / 出生地: Brightwater,,CE,1871,,false,,CE,1937,,false,,,,
ミシェル・ド・モンテーニュ,,Michel de Montaigne,Pantheon職業: Philosopher / 出生国: France / 出生地: Château de Montaigne,,CE,1533,,false,,CE,1592,,false,,,,
ジョン・ウィルクス・ブース,,John Wilkes Booth,"Pantheon職業: Extremist / 出生国: United States / 出生地: Bel Air, Harford County, Maryland",,CE,1838,,false,,CE,1865,,false,,,,
バヤズィト2世,,Bayezid II,Pantheon職業: Politician / 出生国: Greece / 出生地: Didymoteicho,,CE,1447,,false,,CE,1512,,false,,,,
エドワード・アップルトン,,Edward Victor Appleton,Pantheon職業: Physicist / 出生国: United Kingdom / 出生地: Bradford,,CE,1892,,false,,CE,1965,,false,,,,
ベルトルト・ブレヒト,,Bertolt Brecht,Pantheon職業: Writer / 出生国: Germany / 出生地: Augsburg,,CE,1898,,false,,CE,1956,,false,,,,
フサイン・イブン・アリー,,Husayn ibn Ali,Pantheon職業: Religious Figure / 出生国: Saudi Arabia / 出生地: Medina,,CE,626,,false,,CE,680,,false,,,,
バヤズィト1世,,Bayezid I,Pantheon職業: Politician / 出生国: Türkiye / 出生地: Edirne,,CE,1354,,false,,CE,1403,,false,,,,
ピウス6世,,Pius VI,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Cesena,,CE,1717,,false,,CE,1799,,false,,,,
ジョン・レノン,,John Lennon,Pantheon職業: Musician / 出生国: United Kingdom / 出生地: Liverpool,,CE,1940,,false,,CE,1980,,false,,,,
ハリー・S・トルーマン,,Harry S. Truman,"Pantheon職業: Politician / 出生国: United States / 出生地: Lamar, Missouri",,CE,1884,,false,,CE,1972,,false,,,,
クリスティーナ,,Christina of Sweden,Pantheon職業: Politician / 出生国: Sweden / 出生地: Tre Kronor (castle),,CE,1626,,false,,CE,1689,,false,,,,
孫武,,Sun Tzu,Pantheon職業: Philosopher / 出生国: China / 出生地: Qi (state),,BCE,544,,false,,BCE,496,,false,,,,
エンペドクレス,,Empedocles,Pantheon職業: Philosopher / 出生国: Italy / 出生地: Sicily,,BCE,490,,false,,BCE,430,,false,,,,
ピーテル・ブリューゲル,,Pieter Brueghel the Elder,Pantheon職業: Painter / 出生国: Netherlands / 出生地: Breda,,CE,1525,,false,,CE,1569,,false,,,,
フランツ・ベッケンバウアー,,Franz Beckenbauer,Pantheon職業: Soccer Player / 出生国: Germany / 出生地: Munich,,CE,1945,,false,,CE,2024,,false,,,,
テオドラ,,Theodora,Pantheon職業: Companion / 出生国: Cyprus,,CE,500,,false,,CE,548,,false,,,,
ジャン・ロレンツォ・ベルニーニ,,Gian Lorenzo Bernini,Pantheon職業: Architect / 出生国: Italy / 出生地: Naples,,CE,1598,,false,,CE,1680,,false,,,,
ジョン・ドルトン,,John Dalton,"Pantheon職業: Chemist / 出生国: United Kingdom / 出生地: Eaglesfield, Cumbria",,CE,1766,,false,,CE,1844,,false,,,,
ムラト1世,,Murad I,Pantheon職業: Politician / 出生国: Türkiye / 出生地: Bursa,,CE,1326,,false,,CE,1389,,false,,,,
司馬遷,,Sima Qian,Pantheon職業: Historian / 出生国: China / 出生地: Hancheng,,BCE,145,,false,,BCE,86,,false,,,,
フェリックス・メンデルスゾーン,,Felix Mendelssohn,Pantheon職業: Composer / 出生国: Germany / 出生地: Hamburg,,CE,1809,,false,,CE,1847,,false,,,,
プルタルコス,,Plutarch,Pantheon職業: Philosopher / 出生国: Greece / 出生地: Chaeronea,,CE,46,,false,,CE,127,,false,,,,
ヴェルナー・ハイゼンベルク,,Werner Heisenberg,Pantheon職業: Physicist / 出生国: Germany / 出生地: Würzburg,,CE,1901,,false,,CE,1976,,false,,,,
クリスチャン9世,,Christian IX of Denmark,Pantheon職業: Politician / 出生国: Germany / 出生地: Gottorf Castle,,CE,1818,,false,,CE,1906,,false,,,,
アナクシマンドロス,,Anaximander,Pantheon職業: Philosopher / 出生国: Türkiye / 出生地: Miletus,,BCE,610,,false,,BCE,546,,false,,,,
エドヴァルド・グリーグ,,Edvard Grieg,Pantheon職業: Composer / 出生国: Norway / 出生地: Bergen,,CE,1843,,false,,CE,1907,,false,,,,
セルマ・ラーゲルレーヴ,,Selma Lagerlöf,Pantheon職業: Writer / 出生国: Sweden / 出生地: Mårbacka,,CE,1858,,false,,CE,1940,,false,,,,
ロベルト・コッホ,,Robert Koch,Pantheon職業: Physician / 出生国: Germany / 出生地: Clausthal-Zellerfeld,,CE,1843,,false,,CE,1910,,false,,,,
ラビンドラナート・タゴール,,Rabindranath Tagore,Pantheon職業: Writer / 出生国: India / 出生地: Kolkata,,CE,1861,,false,,CE,1941,,false,,,,
ティコ・ブラーエ,,Tycho Brahe,Pantheon職業: Astronomer / 出生国: Sweden / 出生地: Lund,,CE,1546,,false,,CE,1601,,false,,,,
ピエール・ド・フェルマー,,Pierre de Fermat,Pantheon職業: Mathematician / 出生国: France / 出生地: Beaumont-de-Lomagne,,CE,1601,,false,,CE,1665,,false,,,,
ジョヴァンニ・ダ・パレストリーナ,,Giovanni Pierluigi da Palestrina,Pantheon職業: Composer / 出生国: France / 出生地: Nice,,CE,1520,,false,,CE,1594,,false,,,,
マレーネ・ディートリッヒ,,Marlene Dietrich,Pantheon職業: Actor / 出生国: Germany / 出生地: Berlin,,CE,1901,,false,,CE,1992,,false,,,,
溥儀,,Puyi,Pantheon職業: Politician / 出生国: China / 出生地: Prince Chun Mansion,,CE,1906,,false,,CE,1967,,false,,,,
シモン・ボリバル,,Simón Bolívar,Pantheon職業: Politician / 出生国: Venezuela / 出生地: Caracas,,CE,1783,,false,,CE,1830,,false,,,,
グリエルモ・マルコーニ,,Guglielmo Marconi,Pantheon職業: Inventor / 出生国: Italy / 出生地: Bologna,,CE,1874,,false,,CE,1937,,false,,,,
クラウディオ・モンテヴェルディ,,Claudio Monteverdi,Pantheon職業: Composer / 出生国: Italy / 出生地: Cremona,,CE,1567,,false,,CE,1643,,false,,,,
ホルヘ・ルイス・ボルヘス,,Jorge Luis Borges,Pantheon職業: Writer / 出生国: Argentina / 出生地: Buenos Aires,,CE,1899,,false,,CE,1986,,false,,,,
アブー・ハニーファ,,Abū Ḥanīfa,Pantheon職業: Religious Figure / 出生国: Iraq / 出生地: Kufa,,CE,698,,false,,CE,767,,false,,,,
フィリップ4世,,Philip IV of France,Pantheon職業: Politician / 出生国: France / 出生地: Palace of Fontainebleau,,CE,1268,,false,,CE,1314,,false,,,,
ウィリアム・トムソン,,"William Thomson, 1st Baron Kelvin",Pantheon職業: Physicist / 出生国: United Kingdom / 出生地: Belfast,,CE,1824,,false,,CE,1907,,false,,,,
ピピン3世,,Pepin the Short,Pantheon職業: Politician / 出生国: Belgium / 出生地: Liège,,CE,715,,false,,CE,768,,false,,,,
アレクサンダー・フォン・フンボルト,,Alexander von Humboldt,Pantheon職業: Geographer / 出生国: Germany / 出生地: Berlin,,CE,1769,,false,,CE,1859,,false,,,,
イザヤ,,Isaiah,Pantheon職業: Religious Figure / 出生国: Israel / 出生地: Jerusalem,,BCE,800,,false,,BCE,700,,false,,,,
プロタゴラス,,Protagoras,"Pantheon職業: Philosopher / 出生国: Greece / 出生地: Abdera, Thrace",,BCE,486,,false,,BCE,420,,false,,,,
シュテファン・ツヴァイク,,Stefan Zweig,Pantheon職業: Writer / 出生国: Austria / 出生地: Austria-Hungary,,CE,1881,,false,,CE,1942,,false,,,,
トーマス・マン,,Thomas Mann,Pantheon職業: Writer / 出生国: Germany / 出生地: Free City of Lübeck,,CE,1875,,false,,CE,1955,,false,,,,
インノケンティウス3世,,Innocent III,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Rome,,CE,1160,,false,,CE,1216,,false,,,,
アンリ・デュナン,,Henry Dunant,Pantheon職業: Social Activist / 出生国: Switzerland / 出生地: Geneva,,CE,1828,,false,,CE,1910,,false,,,,
インノケンティウス3世 (ローマ教皇),,Pope Innocent III,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Rome,,CE,1160,,false,,CE,1216,,false,,,,
ナポレオン2世,,Napoleon II,Pantheon職業: Politician / 出生国: France / 出生地: Tuileries Palace,,CE,1811,,false,,CE,1832,,false,,,,
デイヴィッド・ヒューム,,David Hume,Pantheon職業: Philosopher / 出生国: United Kingdom / 出生地: Royal Mile,,CE,1711,,false,,CE,1776,,false,,,,
ピウス3世 (ローマ教皇),,Pope Pius III,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Sarteano,,CE,1439,,false,,CE,1503,,false,,,,
リー・クアンユー,,Lee Kuan Yew,Pantheon職業: Politician / 出生国: Singapore / 出生地: Singapore,,CE,1923,,false,,CE,2015,,false,,,,
ルートヴィヒ・ウィトゲンシュタイン,,Ludwig Wittgenstein,Pantheon職業: Philosopher / 出生国: Austria / 出生地: Vienna,,CE,1889,,false,,CE,1951,,false,,,,
オルハン,,Orhan,Pantheon職業: Politician / 出生国: Türkiye / 出生地: Söğüt,,CE,1288,,false,,CE,1362,,false,,,,
ルイス・マウントバッテン,,"Louis Mountbatten, 1st Earl Mountbatten of Burma",Pantheon職業: Politician / 出生国: United Kingdom / 出生地: Frogmore House,,CE,1900,,false,,CE,1979,,false,,,,
ルイ17世,,Louis XVII of France,Pantheon職業: Politician / 出生国: France / 出生地: Palace of Versailles,,CE,1785,,false,,CE,1795,,false,,,,
ゲルト・ミュラー,,Gerd Müller,Pantheon職業: Soccer Player / 出生国: Germany / 出生地: Nördlingen,,CE,1945,,false,,CE,2021,,false,,,,
ギュスターヴ・エッフェル,,Gustave Eiffel,Pantheon職業: Engineer / 出生国: France / 出生地: Dijon,,CE,1832,,false,,CE,1923,,false,,,,
エウセビオス,,Eusebius,Pantheon職業: Religious Figure / 出生国: Israel / 出生地: Caesarea Maritima,,CE,265,,false,,CE,339,,false,,,,
フローレンス・ナイチンゲール,,Florence Nightingale,Pantheon職業: Physician / 出生国: Italy / 出生地: Florence,,CE,1820,,false,,CE,1910,,false,,,,
ルチアーノ・パヴァロッティ,,Luciano Pavarotti,Pantheon職業: Singer / 出生国: Italy / 出生地: Modena,,CE,1935,,false,,CE,2007,,false,,,,
アーサー・コナン・ドイル,,Arthur Conan Doyle,Pantheon職業: Writer / 出生国: United Kingdom / 出生地: Edinburgh,,CE,1859,,false,,CE,1930,,false,,,,
エンリコ・フェルミ,,Enrico Fermi,Pantheon職業: Physicist / 出生国: Italy / 出生地: Rome,,CE,1901,,false,,CE,1954,,false,,,,
リシュリュー,,Cardinal Richelieu,Pantheon職業: Politician / 出生国: France / 出生地: Paris,,CE,1585,,false,,CE,1642,,false,,,,
ジェームズ5世 (スコットランド王),,James V of Scotland,Pantheon職業: Politician / 出生国: United Kingdom / 出生地: Linlithgow Palace,,CE,1512,,false,,CE,1542,,false,,,,
ハワード・ヒューズ,,Howard Hughes,Pantheon職業: Businessperson / 出生国: United States / 出生地: Houston,,CE,1905,,false,,CE,1976,,false,,,,
アンデルス・セルシウス,,Anders Celsius,Pantheon職業: Astronomer / 出生国: Sweden / 出生地: Uppsala,,CE,1701,,false,,CE,1744,,false,,,,
ロバート・フロスト,,Robert Frost,Pantheon職業: Writer / 出生国: United States / 出生地: San Francisco,,CE,1874,,false,,CE,1963,,false,,,,
ベネディクトゥス14世 (ローマ教皇),,Pope Benedict XIV,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Bologna,,CE,1675,,false,,CE,1758,,false,,,,
ハーラル1世 (デンマーク王),,Harald Bluetooth,Pantheon職業: Politician / 出生国: Denmark / 出生地: Denmark,,CE,935,,false,,CE,986,,false,,,,
モーリス・ラヴェル,,Maurice Ravel,Pantheon職業: Composer / 出生国: France / 出生地: Ciboure,,CE,1875,,false,,CE,1937,,false,,,,
ウォリス・シンプソン,,Wallis Simpson,"Pantheon職業: Celebrity / 出生国: United States / 出生地: Blue Ridge Summit, Pennsylvania",,CE,1896,,false,,CE,1986,,false,,,,
ロマン・ロラン,,Romain Rolland,"Pantheon職業: Writer / 出生国: France / 出生地: Clamecy, Nièvre",,CE,1866,,false,,CE,1944,,false,,,,
ピリッポス2世 (マケドニア王),,Philip II of Macedon,Pantheon職業: Politician / 出生国: Greece / 出生地: Pella,,BCE,382,,false,,BCE,336,,false,,,,
オードリー・ヘプバーン,,Audrey Hepburn,Pantheon職業: Actor / 出生国: Belgium / 出生地: Ixelles,,CE,1929,,false,,CE,1993,,false,,,,
シャルル・ペロー,,Charles Perrault,Pantheon職業: Writer / 出生国: France / 出生地: Paris,,CE,1628,,false,,CE,1703,,false,,,,
ヴィルヘルム1世 (ドイツ皇帝),,"William I, German Emperor",Pantheon職業: Politician / 出生国: Germany / 出生地: Kronprinzenpalais,,CE,1797,,false,,CE,1888,,false,,,,
マクシミリアン2世 (神聖ローマ皇帝),,"Maximilian II, Holy Roman Emperor",Pantheon職業: Politician / 出生国: Austria / 出生地: Vienna,,CE,1527,,false,,CE,1576,,false,,,,
アレイスター・クロウリー,,Aleister Crowley,Pantheon職業: Occultist / 出生国: United Kingdom / 出生地: Leamington Spa,,CE,1875,,false,,CE,1947,,false,,,,
ウンベルト・エーコ,,Umberto Eco,Pantheon職業: Writer / 出生国: Italy / 出生地: Alessandria,,CE,1932,,false,,CE,2016,,false,,,,
イスカリオテのユダ,,Judas Iscariot,Pantheon職業: Religious Figure / 出生国: Israel / 出生地: Kerioth,,CE,50,,false,,CE,30,,false,,,,
ピウス5世 (ローマ教皇),,Pope Pius V,Pantheon職業: Religious Figure / 出生国: Italy,,CE,1504,,false,,CE,1572,,false,,,,
アドルフ・アイヒマン,,Adolf Eichmann,Pantheon職業: Military Personnel / 出生国: Germany / 出生地: Solingen,,CE,1906,,false,,CE,1962,,false,,,,
ジョン・ウィリアム・ストラット (第3代レイリー男爵),,"John William Strutt, 3rd Baron Rayleigh",Pantheon職業: Physicist / 出生国: United Kingdom / 出生地: Maldon,,CE,1842,,false,,CE,1919,,false,,,,
エドワード黒太子,,Edward the Black Prince,Pantheon職業: Nobleman / 出生国: United Kingdom / 出生地: Woodstock Palace,,CE,1330,,false,,CE,1376,,false,,,,
ルーホッラー・ホメイニー,,Ruhollah Khomeini,Pantheon職業: Religious Figure / 出生国: Iran / 出生地: Khomeyn,,CE,1902,,false,,CE,1989,,false,,,,
エクトル・ベルリオーズ,,Hector Berlioz,Pantheon職業: Composer / 出生国: France / 出生地: La Côte-Saint-André,,CE,1803,,false,,CE,1869,,false,,,,
ゲオルク・オーム,,Georg Ohm,Pantheon職業: Physicist / 出生国: Germany / 出生地: Erlangen,,CE,1789,,false,,CE,1854,,false,,,,
キョセム・スルタン,,Kösem Sultan,Pantheon職業: Politician / 出生国: Greece / 出生地: Tinos,,CE,1590,,false,,CE,1651,,false,,,,
ジャコモ・カサノヴァ,,Giacomo Casanova,Pantheon職業: Writer / 出生国: Italy / 出生地: Venice,,CE,1725,,false,,CE,1798,,false,,,,
オーギュスト・ロダン,,Auguste Rodin,Pantheon職業: Sculptor / 出生国: France / 出生地: Paris,,CE,1840,,false,,CE,1917,,false,,,,
ザカリア,,Zechariah,Pantheon職業: Religious Figure / 出生地: Hebron,,BCE,90,,false,,CE,100,,false,,,,
イワン・パブロフ,,Ivan Pavlov,Pantheon職業: Biologist / 出生国: Russia / 出生地: Ryazan,,CE,1849,,false,,CE,1936,,false,,,,
ジョルジュ・ビゼー,,Georges Bizet,Pantheon職業: Composer / 出生国: France / 出生地: Paris,,CE,1838,,false,,CE,1875,,false,,,,
パウルス3世 (ローマ教皇),,Pope Paul III,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Rome,,CE,1468,,false,,CE,1549,,false,,,,
リヌス (ローマ教皇),,Pope Linus,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Volterra,,CE,1,,false,,CE,79,,false,,,,
サッポー,,Sappho,Pantheon職業: Writer / 出生国: Greece / 出生地: Eresos,,BCE,630,,false,,BCE,570,,false,,,,
ヒルデガルト・フォン・ビンゲン,,Hildegard of Bingen,Pantheon職業: Religious Figure / 出生国: Germany / 出生地: Bermersheim vor der Höhe,,CE,1098,,false,,CE,1179,,false,,,,
イサベル1世 (カスティーリャ女王),,Isabella I of Castile,Pantheon職業: Politician / 出生国: Spain / 出生地: Madrigal de las Altas Torres,,CE,1451,,false,,CE,1504,,false,,,,
ウァレンティヌス,,Saint Valentine,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Terni,,CE,226,,false,,CE,273,,false,,,,
ローマのラウレンティウス,,Saint Lawrence,Pantheon職業: Religious Figure / 出生国: Spain / 出生地: Huesca,,CE,225,,false,,CE,258,,false,,,,
クロード・ドビュッシー,,Claude Debussy,Pantheon職業: Composer / 出生国: France / 出生地: Saint-Germain-en-Laye,,CE,1862,,false,,CE,1918,,false,,,,
アメデオ・モディリアーニ,,Amedeo Modigliani,Pantheon職業: Painter / 出生国: Italy / 出生地: Livorno,,CE,1884,,false,,CE,1920,,false,,,,
ピウス2世 (ローマ教皇),,Pope Pius II,Pantheon職業: Religious Figure / 出生国: Italy,,CE,1405,,false,,CE,1464,,false,,,,
インノケンティウス11世 (ローマ教皇),,Pope Innocent XI,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Como,,CE,1611,,false,,CE,1689,,false,,,,
パドヴァのアントニオ,,Anthony of Padua,Pantheon職業: Religious Figure / 出生国: Portugal / 出生地: Lisbon,,CE,1195,,false,,CE,1231,,false,,,,
カール14世ヨハン (スウェーデン王),,Charles XIV John of Sweden,"Pantheon職業: Military Personnel / 出生国: France / 出生地: Pau, Pyrénées-Atlantiques",,CE,1763,,false,,CE,1844,,false,,,,
アンディ・ウォーホル,,Andy Warhol,Pantheon職業: Artist / 出生国: United States / 出生地: Pittsburgh,,CE,1928,,false,,CE,1987,,false,,,,
アルタクセルクセス1世,,Artaxerxes I of Persia,Pantheon職業: Politician,,BCE,500,,false,,BCE,424,,false,,,,
ロバート・フック,,Robert Hooke,"Pantheon職業: Physicist / 出生国: United Kingdom / 出生地: Freshwater, Isle of Wight",,CE,1635,,false,,CE,1703,,false,,,,
マーロン・ブランド,,Marlon Brando,"Pantheon職業: Actor / 出生国: United States / 出生地: Omaha, Nebraska",,CE,1924,,false,,CE,2004,,false,,,,
トニ・モリスン,,Toni Morrison,"Pantheon職業: Writer / 出生国: United States / 出生地: Lorain, Ohio",,CE,1931,,false,,CE,2019,,false,,,,
ジョアン・ミロ,,Joan Miró,Pantheon職業: Painter / 出生国: Spain / 出生地: Barcelona,,CE,1893,,false,,CE,1983,,false,,,,
アナクサゴラス,,Anaxagoras,Pantheon職業: Philosopher / 出生国: Türkiye / 出生地: Klazomenai,,BCE,500,,false,,BCE,428,,false,,,,
織田信長,,Oda Nobunaga,Pantheon職業: Military Personnel / 出生国: Japan / 出生地: Nagoya,,CE,1534,,false,,CE,1582,,false,,,,
ポル・ポト,,Pol Pot,Pantheon職業: Politician / 出生国: Cambodia / 出生地: Prek Sbauv,,CE,1925,,false,,CE,1998,,false,,,,
カイサリアのバシレイオス,,Basil of Caesarea,Pantheon職業: Physician / 出生国: Türkiye / 出生地: Caesarea (Mazaca),,CE,329,,false,,CE,379,,false,,,,
ペイディアス,,Phidias,Pantheon職業: Sculptor / 出生国: Greece / 出生地: Athens,,BCE,490,,false,,BCE,430,,false,,,,
ヨハネス・アモス・コメニウス,,John Amos Comenius,Pantheon職業: Philosopher / 出生国: Czechia / 出生地: Nivnice,,CE,1592,,false,,CE,1670,,false,,,,
世宗 (朝鮮王),,Sejong the Great,Pantheon職業: Politician / 出生国: South Korea / 出生地: Seoul,,CE,1397,,false,,CE,1450,,false,,,,
ジョージ・ゴードン・バイロン,,Lord Byron,Pantheon職業: Writer / 出生国: United Kingdom / 出生地: City of Westminster,,CE,1788,,false,,CE,1824,,false,,,,
フランソワ1世 (フランス王),,Francis I of France,Pantheon職業: Politician / 出生国: France / 出生地: Château de Cognac,,CE,1494,,false,,CE,1547,,false,,,,
ニコライ・ゴーゴリ,,Nikolai Gogol,Pantheon職業: Writer / 出生国: Ukraine / 出生地: Velyki Sorochyntsi,,CE,1809,,false,,CE,1852,,false,,,,
レオ1世 (ローマ教皇),,Pope Leo I,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Tuscany,,CE,390,,false,,CE,461,,false,,,,
タルクィニウス・スペルブス,,Lucius Tarquinius Superbus,Pantheon職業: Politician / 出生国: Italy / 出生地: Rome,,BCE,600,,false,,BCE,495,,false,,,,
デーヴィッド・ハーバート・ローレンス,,D. H. Lawrence,"Pantheon職業: Writer / 出生国: United Kingdom / 出生地: Eastwood, Nottinghamshire",,CE,1885,,false,,CE,1930,,false,,,,
クレメンス12世 (ローマ教皇),,Pope Clement XII,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Florence,,CE,1652,,false,,CE,1740,,false,,,,
ホーコン7世,,Haakon VII of Norway,Pantheon職業: Politician / 出生国: Denmark / 出生地: Charlottenlund Palace,,CE,1872,,false,,CE,1957,,false,,,,
ヌルシアのベネディクトゥス,,Benedict of Nursia,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Norcia,,CE,480,,false,,CE,543,,false,,,,
フィリップ (エディンバラ公),,"Prince Philip, Duke of Edinburgh","Pantheon職業: Nobleman / 出生国: Greece / 出生地: Mon Repos, Corfu",,CE,1921,,false,,CE,2021,,false,,,,
ジョン・メイナード・ケインズ,,John Maynard Keynes,Pantheon職業: Economist / 出生国: United Kingdom / 出生地: Cambridge,,CE,1883,,false,,CE,1946,,false,,,,
孫文,,Sun Yat-sen,Pantheon職業: Politician / 出生国: China / 出生地: Cuiheng,,CE,1866,,false,,CE,1925,,false,,,,
黒澤明,,Akira Kurosawa,Pantheon職業: Film Director / 出生国: Japan / 出生地: Shinagawa,,CE,1910,,false,,CE,1998,,false,,,,
ダニエル・デフォー,,Daniel Defoe,Pantheon職業: Writer / 出生国: United Kingdom / 出生地: Cripplegate,,CE,1660,,false,,CE,1731,,false,,,,
マクシミリアン1世 (神聖ローマ皇帝),,"Maximilian I, Holy Roman Emperor",Pantheon職業: Politician / 出生国: Austria / 出生地: Wiener Neustadt,,CE,1459,,false,,CE,1519,,false,,,,
セシル・ローズ,,Cecil Rhodes,Pantheon職業: Businessperson / 出生国: United Kingdom / 出生地: Bishop's Stortford,,CE,1853,,false,,CE,1902,,false,,,,
ヴィヴェーカーナンダ,,Swami Vivekananda,Pantheon職業: Philosopher / 出生国: India / 出生地: Kolkata,,CE,1863,,false,,CE,1902,,false,,,,
シクストゥス5世 (ローマ教皇),,Pope Sixtus V,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Grottammare,,CE,1520,,false,,CE,1590,,false,,,,
マリア・ゲッパート＝メイヤー,,Maria Goeppert Mayer,Pantheon職業: Physicist / 出生国: Poland / 出生地: Katowice,,CE,1906,,false,,CE,1972,,false,,,,
アイルトン・セナ,,Ayrton Senna,Pantheon職業: Racing Driver / 出生国: Brazil / 出生地: São Paulo,,CE,1960,,false,,CE,1994,,false,,,,
ルドルフ (オーストリア皇太子),,"Rudolf, Crown Prince of Austria",Pantheon職業: Nobleman / 出生国: Austria / 出生地: Laxenburg castles,,CE,1858,,false,,CE,1889,,false,,,,
フェルディナント1世 (神聖ローマ皇帝),,"Ferdinand I, Holy Roman Emperor",Pantheon職業: Politician / 出生国: Spain / 出生地: Alcalá de Henares,,CE,1503,,false,,CE,1564,,false,,,,
バートランド・ラッセル,,Bertrand Russell,Pantheon職業: Mathematician / 出生国: United Kingdom / 出生地: Trellech,,CE,1872,,false,,CE,1970,,false,,,,
メフメト3世,,Mehmed III,Pantheon職業: Politician / 出生国: Türkiye / 出生地: Manisa,,CE,1566,,false,,CE,1603,,false,,,,
フアナ (カスティーリャ女王),,Joanna of Castile,"Pantheon職業: Politician / 出生国: Spain / 出生地: Toledo, Spain",,CE,1479,,false,,CE,1555,,false,,,,
フランツ・フェルディナント・フォン・エスターライヒ＝エステ,,Archduke Franz Ferdinand of Austria,Pantheon職業: Nobleman / 出生国: Austria / 出生地: Graz,,CE,1863,,false,,CE,1914,,false,,,,
ピエール・ド・クーベルタン,,Pierre de Coubertin,Pantheon職業: Businessperson / 出生国: France / 出生地: Paris,,CE,1863,,false,,CE,1937,,false,,,,
マルク・シャガール,,Marc Chagall,Pantheon職業: Painter / 出生国: Belarus / 出生地: Lyozna,,CE,1887,,false,,CE,1985,,false,,,,
リチャード・ニクソン,,Richard Nixon,"Pantheon職業: Politician / 出生国: United States / 出生地: Yorba Linda, California",,CE,1913,,false,,CE,1994,,false,,,,
グレゴリウス1世 (ローマ教皇),,Pope Gregory I,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Rome,,CE,540,,false,,CE,604,,false,,,,
